,Topic,Count,Name,Representation,Representative_Docs
56,55,46,55_老子_龄大_谁老_轻人,"['老子', '龄大', '谁老', '轻人', '没把老子冻死', '开空调喜欢烤炭火', '骂亚马逊管空调', '空调有没有关掉', '空调暖风打开', '有个老']","['到底 谁老 把空调扇叶掰下来  有多火热 落地空调真 冷死关键总对  吹 明明凉快 和冰箱冷冻室一样     藏尸吗  真  发疯 自从开空调以来每天 这样烦 烦', '丨 本以为走 个整天关空调 老阿姨 子会舒服些，谁知道新来 这批 轻人， 个 跟发冷寒似 ，搞得 堪比蒸桑拿 现  轻人 体质 差成这样 吗，一点点空调 受 得，直逼 °   还 穿冲锋衣，  震惊', '跟老 人 一起真特么烦 一进   开窗户关空调，然后自己扬长而去 待那么几分钟喊  们 闷吗  们一点  觉得闷 这么冷 天开个空调有什么问题吗，让 付电费还 给 闷出毛病  还 指指点点这  干净那 摆放 整齐，干 屁事，管人上瘾   倒 打扫一下 ，还  指挥 轻人做']"
57,56,44,56_同事_冷吗_浑身冷_瑟瑟发抖,"['同事', '冷吗', '浑身冷', '瑟瑟发抖', '厚厚', '谁懂', '取暖器', '天还能感冒同事', '好调温度', '甚至可能私下']","['今早一同事问   冷 冷？ 听完一头雾水，结巴 回应  冷 ， 穿 羽绒服 同事 冷 话  去开空调    冷 去开吧 昨儿 让用加热器，天冷只能开空调 但 整个冬天，  没怎么开过，  用 自己 加热器，挺抗冻     所以突然需 开空调 ，同事觉得有那么些 好意思去', '和另外两个同事  ， 们仨寻思 咋浑身发冷，想 应该 大厦没开空调 原因，还拉 同事一号去测 体温 一会儿她又来找  她发烧 先走  她走后同事二号 来找  还 浑身冷，先回家测个抗原    刚刚同事二号告诉 ，他阳 ，让 赶紧回家扛 吧  现  浑身冷，头疼，还有身体微痛', '司有个 后男同事一开始吧  觉得这个男孩子走路  把背打直 拖拉 脚步  太修边幅反正  看  够干净整齐阳光唯一  皮肤很白净（羡慕总 一副很虚 样子从入冬开始 觉得很冷一来公司 把门窗全关严实 本来通风  好 再加上冬天开 空调几度  觉得闷 透 过气但  同']"
58,57,44,57_养生壶_功效_红枣_材料,"['养生壶', '功效', '红枣', '材料', '牡丹籽油凝胶糖果', '正确打开方式', '柠檬', '红茶', '养生', '杯子']","['造型简朴 纯灰色马克杯 精致 手工把手杯，釉下彩绘 鬼针草图案 主人并未留意过那 什么花 大袋速溶可可 赠品马克杯，并 常用 取而代之  喝空  外卖奶茶杯  小心尿酸过高 运动水杯，每天会被带回家清洗 钢笔 花朵发绳 它 主人将有一段时间用 上它  维生素片，一般 糖分', '很多朋友问 ，想知道这个姜枣茶 功效 什么？怎么煮呀？  上火嘛？ 再统一整理全面一点，方便大家看❤首先来 一下姜枣茶 功效 姜枣茶可以帮助身体排毒，促进水分代谢，有些朋友常哀叹自己“喝水 胖” 其实这  胖而 水潴留 这类人只 喝上一周姜枣茶，多余 水分排出来，人 会眼看', '养颜茶有美肤，提神醒脑，防辐射减肥等功效美白养颜茶配方一 莲花绿茶莲花绿茶 材料 绿茶 g 莲花 g 莲花绿茶 功效 美白肌肤，防止衰老 美白养颜茶配方二 香草蜂蜜茶香草蜂蜜茶 材料 香蜂草 枝 柠檬 片 蜂蜜适量香草蜂蜜茶 功效 柠檬富含VC，美白肌肤并增强抵抗力，适合 紧']"
59,58,43,58_没有空调_没空调_快被热死_热死,"['没有空调', '没空调', '快被热死', '热死', '这种天气', 'a座', '水龙头只有温水', '差点儿给', '已经这么热', '没空调没电扇']","['温度终于 摄氏度 没空调 没有，家没有，电车上没有无法呼吸，感觉像 桑拿房还有七八九三个 呢怎么活', '没有空调  ，热死 🥵', '京东拉屎真 很 通畅没空调 很热 妈 还没蹲坑艹 座 层比较闷热，密闭环境 太流通，来往人最多，感官较差  座 层 还算干净，空气还好，但 依旧闷热 水龙头只有温水？？迷惑行为 a座 层 基本没人，空气清新， 没那么热 水流很凉爽 但 没有蹲坑 没中 足 数字工']"
60,59,40,59_同事大爷a_同事大爷b_南问雪_得减还,"['同事大爷a', '同事大爷b', '南问雪', '得减还', '示意', '生人', '小哥哥', '直播', '从来', '把空调关']","['明天大概  零下 ，应该 供暖 吧 ， 终于 蹭上暖气 （叉腰） 下午对面  叔叔问 用没用暖气，第一次见世面原来 放水，结果放 两垃圾桶 水还有水，完全 暖 过  多小时他来找 帮忙，跟  那边 试泵放   试泵 水🫤然后他对面坐 一哥 泵试好 坐他后面跟', '刚刚 有个男孩子（比 小几岁）， 去上完卫生间回来去工位，他叫 一下 “露露姐，”示意 过去   嗯，怎么啦？他小声   这 有件衣服 ，    拿去盖下脚？第一遍 没听清，   ，按脚？他又  一遍突然现 心 暖 一下因为确实  空调挺冷 ， 穿 A字小裙子，露腿', '同事大爷a   这么热为什么 开空调？同事大爷b  懂什么，热点减肥 同事大爷a 可 她这么瘦 需 减肥 同事大爷b 还 得减还 得减她还 胖点 同事大爷a 很瘦  同事大爷b 还 得减还 得减']"
61,60,40,60_老公_她自己非_其实小家伙最舒服_跑出去厂房,"['老公', '她自己非', '其实小家伙最舒服', '跑出去厂房', '蒲哥带', '虽然晚上厂房值夜班', '吹很冷', '家呆', '树荫下', '一嘴']","['怀☁️omega✖️教guan alpha九 份  市已经 如夏天那么炎热 ，云朵氤氲，微风拂过，好 惬意 可大学生 没有这么好 境遇 ，九 开学季，还有谁 逃 过 君训 “白穆，这次a大君训上面 派谁带队？”alpha少讲 捏捏眉心问他 副官 白穆想 想 “ 首长让梁少xiao带队 ”他', '辞工热，动一下 汗流浃背，他垂头丧气地坐 花坛上，必须什么  想，而非什么  做，因为无论怎样，只 思想还停留 这片区域 必定受到灼烧，即便他已经坐 树荫下 但还必须让灵魂升起来  升起来  汗水侵占 他 睫毛，使他睁 开眼睛，他忍住 动，慢慢忽略五感，汗珠从各处滴下，有时候，', '其实小家伙最舒服，虽然晚上厂房值夜班  她自己非 跑出去厂房 白天上班  跟 们进来 探空调，睡大觉 比家 三只还舒服 看到视频中段，看看小家伙 嘴部和胡须抖动，这 啥意思 梦 抓到老鼠 吗？[捂脸][捂脸] 其实小家伙最舒服，虽然晚上厂房值夜班  她自己非 跑出去厂房 白天上班']"
62,61,39,61_鼻炎_空调干_鼻子_流鼻血,"['鼻炎', '空调干', '鼻子', '流鼻血', '原因', '灯光把泡泡照得很好看', '成人鼻喷', '本来空调开', '空调风一吹来又', '空调非把门打开']","['这一  经历做个小结 因为搬新 ，室内可能出现 导致 过敏 东西，应该 装修涂料之类 东西，致使哮喘发作 六到八 份病情加重考虑可能 夏季室内密闭开空调，室内空气 好导致 经过一  时间，过敏原 量慢慢减少，目前停药 只 轻微咳嗽 所以，做好过敏原隔离对 来 很重  但', '长期空调 久坐，出去户外运动 机会少 ，感觉自身免疫力下降， 知 觉竟然有 鼻炎鼻敏感 症状，好 知道鼻克林跟这个神器，正好 代购那买 口罩 一起买 这个 鼻克林 韩国药店可 抢手货，特别 春秋，一度出现断货 情况 感觉 同于其他口罩 普通阻挡效果，鼻克林采用双重过滤系统，', '前段时间  去检查 下鼻子么？结果查出来 鼻甲肥大，鼻中隔偏曲，呼吸道窄，这  导致自己打呼噜 原因，其实原来 确实 怎么注意这方面，总觉得没啥 前段时间给大家  欧倍安鼻喷， 继续用 ，主  新疆实  太干 ， 寻思   保护一下自己 鼻腔，能够让自己呼吸']"
63,62,38,62_想开_公司_有甲醛_财务,"['想开', '公司', '有甲醛', '财务', '告诉', '高想', '度那', '导致中暑', '想退机结果业务流程与售后流程告诉', '给替代']","['再  买aux奥克斯空调，前  京东新买   匹 奥克斯空调，漏水 次，奥克斯来修理 六次，每次 告诉 ，下次 会漏水   家前 买 两个格力空调，一点问题 没有 被奥克斯这个空调折腾死 ， 准备过段时间，录个视频，把这奥克斯空调  上砸烂，因为 能卖给别人卖给朋友， 能再', '这事 从 前 起  前财务那屋公款买 副挂画  有甲醛 放 公司门口放味  后回来挂回屋  财务 搬出来跟运营坐一块   有甲醛    人给画让位反正 放到现 还没放完 咱  知道用什么画  搬出来两周又搬回屋   俩人窗户大敞 门 开    跟 们 怎么  俩人捂 大棉袄+n 口罩 现 好', '新入 塔式暖风机好给力~公司 很老旧 写字楼，很多设施 老旧 或 使用效果很差 ， 们 由于靠近角落，脸空调 没有，夏天得 电扇吹，一到冬天 瑟瑟发抖，有种想披 被子来上班 感jio，感老板反馈后，老板 让 们先公款买一款室内冷暖两用 取暖器先用起来  实话现 网上 各种']"
64,63,37,63_春天_春天来_mihoo_早晚还,"['春天', '春天来', 'mihoo', '早晚还', '忙到饭', '想撸袖子', '怎么赢烧烤和乳汽还', '总会有一种春天', '既然冷', '开制冷空调午休']","['最近努力工作 MIHOO发现，怎么春天 能这么干呀？原来 每天加班导致  带 时间太久 ，空调呼呼地吹，MIHOO 小脸蛋卡卡起皮  慌，MIHOO看一眼自己 产品库发现海葡萄面膜 可以完美解决这个小问题', '春天真好去   来  没过几天 变冷  直到过 回家  们度过  非常寒冷 冬天   空调开到最暖  管用 生活用水冰凉 穿很厚 冻得直哆嗦 脚指头长满冻疮 可以用苦 堪言来形容 再回来工作 竟然春暖花开  这种感觉真 久违 山东 春天格外让人充满希望  许经过寒冬 才能知道春天有多', '天气 好久没有记录  这个春节，麻将 没少打，线上线下，   怎么赢烧烤和乳汽还 蛮配 ，咱   过  春节，客人们 没有把 买 一打乳汽喝完， 够给力 [小雪人]昨天 雪有够大，让好几 没穿过秋裤  妥协 ，而且  空调  热，只能把 家热']"
65,64,35,64_饮水机_复印机_乏空调_打印机,"['饮水机', '复印机', '乏空调', '打印机', '埋下', '各式充电器等用电设备', '火灾隐患', '同时', '如何预防', '火灾呢']","['许多人每天待 最久 场所，其中 乏空调 饮水机 电脑 打印机 复印机 各式充电器等用电设备 它们给工作带来方便快捷 同时， 埋下 火灾隐患 如何预防 火灾呢？ 来戳👇图学习↓↓', '许多人每天待 最久 场所，其中 乏空调 饮水机 电脑 打印机 复印机 各式充电器等用电设备 它们给工作带来方便快捷 同时， 埋下 火灾隐患 如何预防 火灾呢？ 来戳👇图学习↓', '对 做个消防安全大检查吧  许多人每天待 最久 场所，其中 乏空调 饮水机 电脑 打印机 复印机 各式充电器等用电设备 它们给工作带来方便快捷 同时， 埋下 火灾隐患 如何预防 火灾呢？ 来戳👇图学习↓']"
66,65,35,65_分钟_回去吧_老板_们公司,"['分钟', '回去吧', '老板', '们公司', '虽然', '出差', '如此', '安静', '小喜悦', '子能久一点']","['一上午 怎么过 第 会听别人吵架还没开完 被催去另个有问题 封样结果 上午还得来一次 赶往第 会还没完 坐 听终于完   单子成功交出去  回工位十几封邮件 回   又填表 发现领导没 签  字 fine 坐 没 分钟 又被喊去第二个 ok回工位坐 没 分钟 第三个会来  组织者一无所知', '职场长辈 私房话   那些 会印 手册上 秘密   早晨先到到 别急 开灯，先观察领导 茶杯——如果保温杯 泡 枸杞， 工作汇报尽量控制  分钟内；若 浓茶浮 茶叶梗，准备好加班时用 颈椎按摩仪   茶水间永远挂 三包零食 独立包装 坚果 低糖饼干 散装水果糖 新人', '有时候企事业单位真   签个名字（例行签名无责任） 和隔壁位置 扯句神来一句 梗 分钟，和另外隔壁位置聊昨天晚上去哪 吃饭 分钟，起身去调空调温度 分钟，起身去倒水喝水 分钟，和路过 人闲扯 分钟，拿起手机各个APP切一遍再掐黑，翻翻自己 抽屉然后又推回去，间或中间低头看一眼 前面“罚站']"
67,66,35,66_罪过_宿舍_一进_空调关,"['罪过', '宿舍', '一进', '空调关', '没电', '关空调', '打卡', '把ipad拿去单位充电', '很奇幻终于开空调', '幸好还没人来']","['刚才几个同事一起聊天，其中  好怀念十几 前呀，那会没有太大压力，社会矛盾 没有这么大，大家眼  有光云云，另 心直口快  那 回家把空调关几天， 当模拟那会停电  完 ， 气氛得有几天 会好', '\ue627精致分  昨天一天 很奇幻终于开空调  纠结 好久下定决心点 伯牙绝弦，因为平台原因外卖没送带薪自取结果找 到 ，然后店长重新给 做 一杯，后面平台还退钱 距离下班还有半个小时给 开 个大活，但 因为加 班没错过业绩天气预报没雨但 带伞 ，下班时', '今 本命 克空调吗 空调一打开 跳闸，维修 人 迟迟 到，得亏  位置能晒 太阳才 冷，刚刚宿舍 空调突然又没电 ，问 一圈发现只有 宿舍 没电，因为太晚 ，电工明天才能过来看，今晚 靠 工程部大哥给 暖风机续命 一晚 （给  时候特意提醒 睡醒点，  闻 味儿 赶紧给']"
68,67,35,67_想上班_上班_理由_一大动力,"['想上班', '上班', '理由', '一大动力', '挣点窝囊费', '这便', '杯奶茶吹空调', '让已经没衣服可脱', '赶到太平间上班开始', '诸事']","['又多   想上班 理由，  开窗 开空调热得冒汗', '工作 忙 表现🔹大概  这两天坐  把  分叉头发 快剪光 🔸还有  值班时候点 杯奶茶吹空调', '想上班 理由   开空调']"
69,68,33,68_忙碌_无论_随身携带可心柔保湿纸_干燥,"['忙碌', '无论', '随身携带可心柔保湿纸', '干燥', '脸上', '每当', '可心柔保湿纸', '工作', '这时', '尤其']","['每当  外出或工作繁忙 时候，可心柔保湿纸    “救星” 无论    午后，还  夏  阳光下， 总会 包 备上一包  干燥 空调环境下，或者 出门后感到皮肤紧绷时， 总 第一时间拿出可心柔，轻轻擦拭 脸上，仿', '忙碌 工作 ，尤其 午后 时光， 总 随身携带可心柔保湿纸 无论    空调环境中，还  户外 受一杯咖啡 闲暇时刻，  能感受到肌肤 干燥和紧绷 这时，一张可心柔保湿纸便   救星 使用起来非常简单，轻轻拍', '忙碌 工作 ， 总 随身携带可心柔保湿纸，尤其     干燥 空调环境让 觉得皮肤紧绷，随时拿出一张可心柔，瞬间感受到那种清新 滋润，仿佛给肌肤喝 一口水 午后 茶歇时分，轻轻按压 脸上，整个人 变得焕然一新，']"
70,69,33,69_避坑_还好_喝水_l水之后勒令,"['避坑', '还好', '喝水', 'l水之后勒令', '水壶diy', '水洗棉空调被', '水帘洞似', '水滴声别有一番风味', '水杯又双倒', '整个人缺水']","['今 份吐槽  .寝室把喝 水停 ，这可能 想把 们旱死 寝室，电热毯一开，估计  没办法 寝室待 ，这点， 贼无语， 能接受，所以 来   .然后   旁边 厕所把水停 ，   知道该 啥 还好，可以当忍者神龟 .  空调可能 摆设，还好， 刚买 袄子 能抗 .学校门口 快', '这回南天，家 天天开 除湿机，一直感受 到湿气 但 地砖上全 水汽，即使开 空调除湿， 总有顾及 到 地方 于  丢垃圾 时候，脚一滑，狠狠地摔 个屁股墩，那一下 真 疼  怪  鞋子， 没有水汽 地方， 怎么蹭它， 纹丝 动，抓地性好好，一踩到湿 地板，竟然 滑 ，  真', '🚫避坑  浇水狂魔必看 “以前每天 怕它干 ，浇到土能养鱼，根烂得像泡发面条 💡正确姿势 敲盆听声 清脆=缺水，闷响=别动 喷壶只喷叶 灌根～”🚫避坑  肥多真 会谢 “开花期猛灌磷酸二氢钾？第二天花苞全掉光 💡救命操作 薄 薄 薄 花后撒 粒缓释肥，孕蕾期兑水 倍 ”']"
71,70,33,70_天天_动力_吹空调_gangmianhuo,"['天天', '动力', '吹空调', 'gangmianhuo', '每天空调从早到晚', '迟早闷死', '进房间', '清醒一点想想迟到前', '觉得没啥用', '蹭需']","['/ / 周二 晴 有空调又买小风扇干嘛？清醒一点想想迟到前 狂奔辛苦化妆半小时毁于一跑两分钟快用阵阵凉风来守护妆容自信开启一天 工作而且早买早 受哦~', '每天进   吹空调 进房间  吹空调喝水喝 停 喝水 速度赶 上蒸发 速度', '周末一人独  ，终于 用整天活 空调出风口下  子极美好🌼打扫一下卫生，开始晒背🤫']"
72,71,32,71_肺炎疫情防控工作_预防新冠_做自己健康第一责任人_阳康,"['肺炎疫情防控工作', '预防新冠', '做自己健康第一责任人', '阳康', '外防输入', '人群中病毒传播速度将缓慢下降', '养老院等特殊场所和人群密集场所如何做好疫情防控', '第一季度风险评估结果', '将形成较为有效', '通风换气']","['“预防新冠，做自己健康第一责任人”倡议书新冠还有风险，预防 容忽视 对自 健康负责，从身边小事做起 为有效预防新冠肺炎，提升自身健康水平，结合当前新冠病毒奥密克戎变异株传播特点，山东省疾病预防控制中心向全社会发出“预防新冠，做自己健康第一责任人”十项倡议 一 戴口罩  室内', '西安本土尚未监测到新变异株，疫情进入低流行水平 前，记者从市疾控中心获悉，根据市疾控中心  第一季度风险评估结果，省 市专家研判认为，随 人群感染率 上升，将形成较为有效 免疫屏障，人群中病毒传播速度将缓慢下降 近期社区人群新冠感染监测结果显示，虽然春节期间人员流动幅度比较大', '市新冠疫情进入低流行水平 疾控专家 返岗 返校人群近期需做好自 健康监测 前记者从市疾控中心获悉，根据市疾控中心  第一季度风险评估结果，省 市专家研判认为 随 人群感染率 上升，将形成较为有效 免疫屏障，人群中病毒传播速度将缓慢下降 近期社区人群新冠感染监测结果显示，虽然春']"
73,72,31,72_病人_玫瑰_该抠_医院,"['病人', '玫瑰', '该抠', '医院', '去看病', '病房', '医生', '护士', '文档', '师兄']","['有点体会到外科医生还 得胆大心细 来 ，连换药 需如此，谁懂 给 脾破裂 患者换药，胶布全沾 一起，师兄 旁边凝视 ，拆个胶布给 拆出汗 ， 有空调 病房      夜班，师兄喜提三台手术 好几次， 以为 今晚上回  家 ，原因如下 师兄 今晚这么多手术，得做到什么时', '昨晚 医院陪外公，半夜被热醒来，跑到病房外 走廊上发呆，坐 椅子上望向走廊尽头，灯光透亮， 护士姐姐 查房，深夜 医院很 安静但一点 可怕.护士 呼喊声打破 夜 宁静，  走廊上竖起耳朵听  斜对角那间病房 动静，有护士 呼喊声和 男士 呼喊，还伴随 一阵阵拍打声，', '昨晚下 班，去看病，好几个诊所 早早 关 门，有点中暑  ，强撑 骑 车子 大街上瞪大眼睛寻找  开门 诊所，卢大夫诊所还开 门，但 已落下 窗帘，有个工地上师傅正 门外一手撩 帘，一手付 款， 凑过去，问能否帮 看一下，女大夫  能，关门   买点药， 卖  失望 继续找，高']"
74,73,30,73_链接_券后_券后价_插线,"['链接', '券后', '券后价', '插线', '抱枕被子两用', '恐龙抱枕被子两用床头二合一午睡毯子靠垫枕头三合一空调被', '捕梦岛果果粒抱枕被子两用毯卡通可爱汽车', '卡通午睡毯抱枕被子两用毯子汽车', '捕梦岛猪', '优惠券官网']","['空调毯  午睡珊瑚绒毯子，券后 . 元起 O 链接 领券减 元O 链接', '「原价￥ →券后￥ 」小毯子夏季 午睡毯单人薄毛毯床单双人加厚空调毯夏天被子领券下单 O 链接 优惠券官网 O 链接', '「原价￥ →券后￥ 」抱枕被子两用 靠枕床头抱枕靠垫空调被汽车靠背小被子午睡枕领券下单 O 链接 优惠券官网 O 链接']"
75,74,30,74_链接_remax迷_usb加湿器家用静音卧室孕妇婴儿小型_空调空气加湿器,"['链接', 'remax迷', 'usb加湿器家用静音卧室孕妇婴儿小型', '空调空气加湿器', '链接下单', '空调空气净化小型迷', '香薰机', '券后', '超大雾量', '空气净化器香薰']","['店铺 O 链接；微分销申请O 链接 空气净化器家用室内除甲醛二手烟味卧室氧吧小型 负离子桌面 今 特价 优惠券 . 领券地址O 链接 购买地址O 链接', '顺庭加湿器家用静音卧室迷 空调空气加湿器 空气净化器香薰 优惠价 领卷 . 领拍O 链接 购买O 链接 迷 静音卧室空气加湿器，超大雾量，微米大雾， 小时加湿，湿润肌肤，双喷雾口', '顺庭 加湿器 家用静音 迷 空调空气加湿器 | 优惠券后 元包邮迷 静音卧室空气加湿器，超大雾量，微米大雾， 小时加湿，湿润肌肤，双喷雾口 顺庭加湿器家用静音卧室迷 空调空气加湿器 空气净化器香薰，天猫有商家目前报价 元，. O 链接']"
76,75,30,75_ball_很久才能降下来温度_眷顾_开空调仿佛,"['ball', '很久才能降下来温度', '眷顾', '开空调仿佛', '当半夜发现空调突然没费', '点才来', '火速偷溜今晚必须支愣起来', '法院实习', '没记得喷一次', '没有关心过任何']","['空调开 呼呼 ，周一 拿 一瓶面部喷雾过来，想 随时可以喷喷 结果整整一周过去 ，  没记得喷一次 看来  脸已经 觉得 配 上它', '早上八点半上班， 应该  八点 左右才打开空调，空间又大， 很久才能降下来温度，每天下午上班到五点半，感觉四点 关 空调，早上刚到 和下午快下班 时候全靠风扇续命', '法院实习 第三天  中午没有回家o   玩手机休息 空调有亿点点冷 其他 很舒服 下午边听歌边整理卷宗真 很巴适呀～现  打雷 可 小yang没有没伞QAQ 希望五点半憋下雨 ball ball']"
77,76,29,76_梦到_梦影录_梦见_jc,"['梦到', '梦影录', '梦见', 'jc', '李涯', 'dream', '梦想', '进来', '离职', '甚至']","['第 次梦到 ，     ， 们分开整整第四个  梦到 发   有一条 ，完成 家 安排 两次相亲， 瞬间反应  那俩女 ，  确实想 到除  家   朋友   领导 介绍对象，凭 自己可以找到异性  知为什么 能看到   用电脑登q 删好友，看到 把有   群 给 移除 ，可', '公司组织去烈士纪念碑祭奠，前前后后去 单位和学校  少，看 公园 散步 情侣，晒暖 老人，骑车 小孩，踏青 学生，从工作人员流程化 讲解  感受到 点东西， 一圈圈 卧碑前站 ，忽然想到空调太太写 李涯，李涯，   沙发上睡  无数个夜晚，有没有做梦？梦 看好孩子，没有鬼', '做梦专栏可以更新啦 昨天晚上 梦 一睁眼 想记录下来 程度  浅浅写几个吧 梦到 海底世界一样 天空 天上 云 鲸鱼，电鳗，海豚等等各种各样海底世界动物 形状，移动速度很快 铺满 整个天空   思考它到底 云还 动物们  天上游，还  看到  只 它们 影子 时候，天上被']"
78,77,29,77_空调已经开好_每天早上到_今早_凉凉,"['空调已经开好', '每天早上到', '今早', '凉凉', '第一件事', '模式选', '空调gn', '感觉会很舒服', '平时早上来', '早上可以整个人']","['早上到单位，门卫已经提前把  空调打开 ， 还挺高兴 可  怎么越来越冷 ，一看遥控器，模式选 除湿', '俺们 向阳，再开 空调，大早上起来简直 从寝室温室步行五米到另 温室，来 之后桌上还有sj给 酸奶，美好 一天', '早上快十点才到公司  空调已经开好 ，一股陈旧灰尘味，但很凉爽 饱 杯茶放保温杯，去仓库咔咔干活 回 茶一喝，舒服  听 周  降温，感觉会很舒服  然真 太热']"
79,78,28,78_周末加班_加班_没有空调_but周末没有空调,"['周末加班', '加班', '没有空调', 'but周末没有空调', '把灯打开', '小黏人', '打白工', '季節', '好熬呀', '头顶偏右一点']","['新工作最先击败    即将 开始接手 繁琐 工作，而 几 没开过空调 宿舍，没带风扇来，这周末又 上班，没办法回家拿风扇，下周三才放假，现 才周四， 感觉 热死  还有  空调  有问题 ，空调  头顶偏右一点 地方， 知道   挡风板 原因，还 因为 坐得太靠窗，热量辐射进', '周末加班，内心 爽，  主打 叛逆穿 豆豆鞋超短裤，反正怎么 符合 s怎么穿把 所有空调 调到 度以下，反正   符合节能减排 规定大太阳晒  把灯打开，反正   让全世界知道 周末加班 ，叛逆且张扬', '这两天开始很异常 回暖 虽然好像有 °C左右   开空调 但  还  穿羽绒袄 果然穿上  脱 下来似乎已经忙过 时期  预算 事情 结束  这个  例行工作 快结束 工资发下来 一看   缺勤半天 百思 得其解 明明加班单足够抵   才发现 有张加班单 加班时间选错  哈 真']"
80,79,28,79_午睡空调毯子小被子_毛毯秋冬厚款百搭休闲通用毯子旅行毯_链接_珊瑚绒毛毯夏季薄款,"['午睡空调毯子小被子', '毛毯秋冬厚款百搭休闲通用毯子旅行毯', '链接', '珊瑚绒毛毯夏季薄款', '午睡毯子儿童婴儿夏季空调被夏凉被', '八层纱布纯棉加厚毛巾被', '午睡床单人学生宿舍沙发空调被子小毯子', '掉色', '家有全棉更舒适', '夏凉被']","['纯棉夏被 一款多功能空调被， ，客厅，出外旅游，携带方便 名称 风尚全棉夏被 面料 纯棉.（可水洗 机洗） 填充 整张防螨抗菌超细纤维. 规格  * / *   工艺 宽边手包边. 重量  . / . 公斤 上海·西郊东苑', '荔禾家居床品评论+点赞抽 位送 *  全棉针织棉毯子一条团品一 天丝夏被及夏被四件套特别适用于夏季 天丝夏被，面料  %莱赛尔天丝，摸上去  凉凉滑滑 ，体感细腻丝滑，触感比真丝舒服 这个面料 返潮，特别  梅雨季节使用非常舒服，自带凉感 闷热，吸湿透气性特别好，告别汗渍 沾', '\ue627恋与深空  宣宣沈星回毛毯～法兰绒材质， 掉色，尺寸 * / * ，适合夏天窝 沙发上追剧， 空调直吹和物流，还有宿舍使用 很合适 法兰绒材质超柔软，打样 时候做 几条送朋友，朋友家 小宝宝和猫咪 超喜欢这个软乎乎材质，猫咪甚至会 毛毯上踩奶~ L艾雯iwen  视频']"
81,80,27,80_上个星期_开热风_开暖风_冷风,"['上个星期', '开热风', '开暖风', '冷风', '空调制冷', '上周', '天气还下', '没来错', '空调昨天开冷风', '本周一直']","['昨天 度还得开 空调制冷， 大中午 只有 度 ， 老同志 想开空调制热模式', '上个星期， 开风扇，开空调 ，抱 热水袋，开 暖气什么鬼👻天气还下 蒙蒙细雨', '寒风中主持  小时升旗仪式 到 第一件事  开空调 其实 已经开 一周暖风  最后一次开冷风大概 半个 前吧 冷风和暖风无缝衔接']"
82,81,26,81_同事开_一开_制热_sb同事,"['同事开', '一开', '制热', 'sb同事', '整得满身', '天天把空调调高到', '小风扇从早吹到晚', '热得直冒汗但', '温度选', '温度有这么高吗']","['夏天最大 争议   空调，出风口离 们远， 还觉得热死  时候，同事姐姐啪把空调关    干脆叫工务大哥过来直接把空调关停   小风扇从早吹到晚  还热🥲', '们公司规定夏天室内温度 度以上 能开空调，但 达到规定温度，领导  开；而且 其他人明明很热    ，空调还 领导位置旁边，除非她主动开或者 离开她 工位， 然别人根本过 去 可 真 好热', '因为湿答答 开上 空调 然后 肥宅同事突然站起来把空调调成制热 温度选 度    制热  制热 制冷  制冷 冷气 度和暖气 度 两码事吧 然后另外 同事忍无可忍站起来关掉 .']"
83,82,26,82_定位_小区_高中文化_他原本应该,"['定位', '小区', '高中文化', '他原本应该', '二本琼斯', '怎么可以做普通工作呢', '人会成功', '收发电邮', '很难成功', '什么心']","['转菜菜  什么样 人会成功？高中文化 农民工 二本琼斯，很难成功 因为他自己 定位 ，  人才， 怎么可以做普通工作呢？ 应该  漂亮  ，喝纯净水，吹大空调，打打电脑，收发电邮  居然  应该去拧铁管子， 按 什么心？二本子 定位 错  他原本应该 村 喂猪', '什么样 人会成功？高中文化 农民工 二本琼斯，很难成功 因为他自己 定位 ，  人才， 怎么可以做普通工作呢？ 应该  漂亮  ，喝纯净水，吹大空调，打打电脑，收发电邮  居然  应该去拧铁管子， 按 什么心？二本子 定位 错  他原本应该 村 喂猪 ，扩招后，他', '财宝宝 什么样 人会成功？高中文化 农民工 二本琼斯，很难成功 因为他自己 定位 ，  人才， 怎么可以做普通工作呢？ 应该  漂亮  ，喝纯净水，吹大空调，打打电脑，收发电邮  居然  应该去拧铁管子， 按 什么心？二本子 定位 错  他原本应该 村 喂猪 ，扩']"
84,83,26,83_没什么意思_空调家_太热_每天,"['没什么意思', '空调家', '太热', '每天', '已经开空调', '一身汗', 'n次等太阳下山', '真忙', '开晚上回家还开热死', '热得点']","['，家 有空调， 有空调，车 有空调，但还 会感觉到燥热，早上 点多 醒 ，然后吃 顿火锅 吃完觉得 没什么意思，天这么热干啥 没什么意思', '. . 休完假  天气依然晴朗，空气中弥漫 一股焚烧过后 味道， 许 鞭炮 气味 回到阔别已久  ，清冷依旧 空调 制热效果终究比 上暖气，寒气从脚底传来 跺跺脚，搓搓手，继续工作吧', '这两天天气真 又闷又热，感觉自己每天  蒸桑拿一样 特别  上班 路上，还有刚到 那一会儿还没开空调，哇热 真 心 发慌然后 朋友 怂恿之下，昨天  去买 这个小风扇， 得  真 很好用，真 超级凉快，特别 刚到  时候，简直  救命神器']"
